I
1100 Version - data from several charts, build 20200415, metadata FixXP1101. Copyright c 2020, Kasluk24

-00.00000000 -000.00000000 XXXXX XXXX XX 0000000

 48.45267778  011.82649167 DM425 EDDM E
 48.46041389  011.92835556 DM426 EDDM E
 48.31566111  011.17775833 DM430 EDDM E
 48.32947222  011.34648889 DM431 EDDM E
 48.35119722  011.61882500 DM432 EDDM E
 48.37818056  011.96999444 DM437 EDDM E
 48.39835833  012.24301111 DM438 EDDM E
 48.40907500  012.39202500 DM439 EDDM E
 48.29519722  011.18155833 DM440 EDDM E
 48.30734722  011.33000833 DM441 EDDM E
 48.32909722  011.60235833 DM442 EDDM E
 48.35609722  011.95337500 DM447 EDDM E
 48.37629167  012.22625556 DM448 EDDM E
 48.38845000  012.39534444 DM449 EDDM E
 48.22150278  011.34563333 DM451 EDDM E
 48.24626389  011.65645278 DM453 EDDM E
 48.25414722  011.75785833 DM454 EDDM E
 48.26193333  011.85930556 DM455 EDDM E
 48.26962778  011.96077778 DM456 EDDM E
 48.10239167  011.78406944 DM464 EDDM E
 48.11013611  011.88520000 DM465 EDDM E
 48.12534167  012.08755833 DM466 EDDM E
 48.13481667  012.21634444 DM467 EDDM E
 48.15421944  012.48698611 DM468 EDDM E
 48.16421389  012.63026944 DM469 EDDM E
 48.08783056  011.06593333 DM470 EDDM E
 48.10045278  011.21754444 DM471 EDDM E
 48.12929722  011.57438056 DM473 EDDM E
 48.14511667  011.77670556 DM474 EDDM E
 48.15288611  011.87792778 DM475 EDDM E
 48.24838056  011.41924167 DM046 EDDM E
 48.33766944  011.70943056 DM049 EDDM E
 48.28756944  011.70800556 DM050 EDDM E
 48.33185000  011.62933333 DM052 EDDM E
 48.30645278  011.28960000 DM053 EDDM E
 48.30335000  011.24906111 DM054 EDDM E
 48.42598056  011.44047778 DM055 EDDM E
 48.31680278  011.42645833 DM058 EDDM E
 48.35643056  011.68136389 DM060 EDDM E
 48.32784722  011.30372500 DM061 EDDM E
 48.32143056  011.22130000 DM062 EDDM E
 48.45790000  011.43166944 DM063 EDDM E
 48.35831667  011.71001944 DM067 EDDM E
 48.23022222  011.70637500 DM068 EDDM E
 48.09459167  011.73913056 DM069 EDDM E
 48.36862222  011.84386667 DM070 EDDM E
 48.37984167  011.99274167 DM071 EDDM E
 48.34073056  012.03446389 DM072 EDDM E
 48.41750833  011.86640556 DM073 EDDM E
 48.35443056  011.93179722 DM080 EDDM E
 48.35614722  011.95468611 DM081 EDDM E
 48.34771389  011.84193889 DM084 EDDM E
 48.39425278  011.86624167 DM085 EDDM E
 48.31097778  011.99387222 DM087 EDDM E
 48.27875000  011.94997778 DM090 EDDM E
 48.30381944  012.10411389 DM092 EDDM E
 48.34456944  012.07692778 DM093 EDDM E
 48.34423333  012.03073056 DM094 EDDM E
 
 54.63766389  008.95815278 GIKOG EDDH E
 53.28737778  009.51850556 DH235 EDDH E
 53.35099444  009.42893611 DH255 EDDH E
 53.75150556  009.49455833 DH210 EDDH E
 53.69623611  009.43201389 DH211 EDDH E
 53.50042222  009.50954167 DH213 EDDH E
 53.41453889  009.33910556 DH215 EDDH E
 53.50096111  009.94539167 DH230 EDDH E
 53.88625278  009.93188611 DH412 EDDH E
 54.06370556  009.77660556 DH416 EDDH E
 54.02543611  009.65114722 DH455 EDDH E
 53.92803056  009.57805556 DH434 EDDH E
 53.98703889  009.52591389 DH435 EDDH E
 53.86763889  009.79663056 DH620 EDDH E
 53.82194722  009.67138056 DH804 EDDH E
 53.56488333  009.85600833 DH002 EDDH E
 53.72992222  009.90977778 DH004 EDDH E
 53.45750000  009.42421944 DH214 EDDH E
 53.45834722  009.85963611 DH231 EDDH E
 53.41566944  009.77405000 DH232 EDDH E
 53.37293333  009.68863056 DH233 EDDH E
 53.33013333  009.60338056 DH234 EDDH E
 53.39391389  009.51405556 DH256 EDDH E
 53.43677222  009.59934444 DH257 EDDH E
